,agent,step,test_id,avg_reward,std_reward
553,,66480,-1,-173.34166666666667,186.08991983417286
554,,66600,-1,-161.56666666666666,140.4434484845136
555,,66720,-1,-233.05833333333334,191.86715438176373
556,,66840,-1,-216.55,154.45100895321684
557,,66960,-1,-197.65,243.3747333503076
558,,67080,-1,-196.05,229.12925209729698
559,,67200,-1,-189.075,192.7925120650004
560,,67320,-1,-149.41666666666666,170.39711379271915
561,,67440,-1,-192.46666666666667,163.89076307779587
562,,67560,-1,-201.625,199.86132953041883
563,,67680,-1,-167.60833333333332,132.09039176723726
564,,67800,-1,-142.66666666666666,121.68397137211169
565,,67920,-1,-168.53333333333333,232.171127021045
566,,68040,-1,-152.74166666666667,112.31106325983897
567,,68160,-1,-162.35833333333332,176.3219496561774
568,,68280,-1,-159.69166666666666,167.87623396584627
569,,68400,-1,-181.78333333333333,199.60490906343514
570,,68520,-1,-160.55833333333334,206.80146662251266
571,,68640,-1,-177.3,196.6618756478574
572,,68760,-1,-223.01666666666668,136.82019729882313
573,,68880,-1,-135.275,89.76468890939243
574,,69000,-1,-182.25833333333333,157.4021122175797
575,,69120,-1,-179.9,170.1548510426116
576,,69240,-1,-138.68333333333334,119.80970907605479
577,,69360,-1,-160.13333333333333,117.93027129998849
578,,69480,-1,-172.15,197.09480163954942
579,,69600,-1,-202.78333333333333,200.4448046775526
580,,69720,-1,-166.95833333333334,191.6750025361216
581,,69840,-1,-151.8,130.00510246396743
582,,69960,-1,-153.675,158.34220128674897
583,,70080,-1,-176.225,192.4968165321183
584,,70200,-1,-135.75,88.7235641379072
585,,70320,-1,-141.50833333333333,153.32345960057415
586,,70440,-1,-144.875,118.37824705155926
587,,70560,-1,-186.475,123.13305557404152
588,,70680,-1,-139.275,173.8920624266674
589,,70800,-1,-156.075,134.69231371908344
590,,70920,-1,-160.04166666666666,197.2584343711456
591,,71040,-1,-148.55,100.25383201321202
592,,71160,-1,-154.10833333333332,124.14821758912029
593,,71280,-1,-150.66666666666666,141.98693210605293
594,,71400,-1,-147.89166666666668,137.69179325782477
595,,71520,-1,-153.73333333333332,187.5669984002753
596,,71640,-1,-182.89166666666668,182.01221551649277
597,,71760,-1,-127.71666666666667,91.7507659671327
598,,71880,-1,-149.36666666666667,97.92692286711669
599,,72000,-1,-151.5,115.8374579601377
600,,72120,-1,-138.90833333333333,104.24394433517736
601,,72240,-1,-149.10833333333332,152.04745946761346
602,,72360,-1,-183.8,196.29809813987842
603,,72480,-1,-159.76666666666668,174.16140661913465
604,,72600,-1,-169.74166666666667,115.76905860615588
605,,72720,-1,-168.73333333333332,156.1406808689594
606,,72840,-1,-175.18333333333334,204.9519855695204
607,,72960,-1,-166.84166666666667,125.06691514500903
608,,73080,-1,-149.83333333333334,121.8484942687252
609,,73200,-1,-152.35833333333332,113.51562270111644
610,,73320,-1,-145.6,77.95793737651093
611,,73440,-1,-183.375,137.80947370070996
612,,73560,-1,-169.79166666666666,114.42107147384272
613,,73680,-1,-160.78333333333333,109.04984971205701
614,,73800,-1,-154.2,155.47752249119483
615,,73920,-1,-149.25833333333333,110.41342731097316
616,,74040,-1,-157.25,169.01603720751868
617,,74160,-1,-149.26666666666668,187.34245529392305
618,,74280,-1,-161.575,129.57987642763052
619,,74400,-1,-139.075,151.24038054809745
620,,74520,-1,-157.68333333333334,149.3321791250038
621,,74640,-1,-146.5,169.93945000107146
622,,74760,-1,-140.775,104.35448101702838
623,,74880,-1,-188.86666666666667,181.42275368750072
624,,75000,-1,-144.63333333333333,111.461797142439
625,,75120,-1,-135.29166666666666,90.46153840475827
626,,75240,-1,-154.175,189.08162534119137
627,,75360,-1,-145.075,98.39581313077639
628,,75480,-1,-151.05833333333334,118.47477198636939
629,,75600,-1,-168.01666666666668,128.25267920095166
630,,75720,-1,-145.05833333333334,143.88255024112163
631,,75840,-1,-140.35,122.20192647144862
632,,75960,-1,-144.85,110.56842903831094
633,,76080,-1,-165.475,199.82095996583206
634,,76200,-1,-148.13333333333333,171.2634877089166
635,,76320,-1,-150.1,173.1756045174955
636,,76440,-1,-127.38333333333334,80.69471103417428
637,,76560,-1,-181.5,147.2024682764072
638,,76680,-1,-175.375,121.97124404957096
639,,76800,-1,-140.46666666666667,223.04778760515774
640,,76920,-1,-149.8,188.38699530487764
641,,77040,-1,-167.1,119.13580486151088
642,,77160,-1,-140.73333333333332,162.14333850708215
643,,77280,-1,-140.49166666666667,97.07205191963797
644,,77400,-1,-161.59166666666667,133.59200923167356
645,,77520,-1,-138.46666666666667,104.77196932173966
646,,77640,-1,-151.91666666666666,186.86976674203405
647,,77760,-1,-123.60833333333333,82.9229859401012
648,,77880,-1,-154.06666666666666,131.68622639525452
649,,78000,-1,-149.75,154.929836270057
650,,78120,-1,-140.61666666666667,81.54908371990182
651,,78240,-1,-170.09166666666667,148.647737724311
652,,78360,-1,-151.35,174.5574236939428
653,,78480,-1,-144.725,115.17052302998368
654,,78600,-1,-169.01666666666668,209.51292654365957
655,,78720,-1,-147.775,159.8612138960959
656,,78840,-1,-126.20833333333333,117.94369389906169
657,,78960,-1,-128.99166666666667,118.19239229841413
658,,79080,-1,-121.9,85.65350741991442
659,,79200,-1,-162.95,131.83125893858912
660,,79320,-1,-169.8,139.39216859876552
661,,79440,-1,-123.825,112.44262703708054
662,,79560,-1,-138.375,122.86605596475104
663,,79680,-1,-149.45833333333334,121.59494889682804
664,,79800,-1,-119.2,69.26694738473755
665,,79920,-1,-138.90833333333333,113.76371681643005
666,,80040,-1,-120.25833333333334,72.43968707751911
667,,80160,-1,-141.925,186.30777235978823
668,,80280,-1,-143.025,102.50434645256107
669,,80400,-1,-138.21666666666667,137.5655106566403
670,,80520,-1,-145.95,154.75646728543094
671,,80640,-1,-149.75833333333333,153.9133953361074
672,,80760,-1,-117.125,65.51304736462806
673,,80880,-1,-125.35,88.29341708190933
674,,81000,-1,-113.66666666666667,83.11762080864014
675,,81120,-1,-153.89166666666668,186.55320044754586
676,,81240,-1,-136.31666666666666,153.24675001085305
677,,81360,-1,-132.16666666666666,113.06453417800337
678,,81480,-1,-148.00833333333333,169.74188718135807
679,,81600,-1,-147.64166666666668,104.3267140472127
680,,81720,-1,-129.8,146.96459891189215
681,,81840,-1,-161.35,156.34532558836972
682,,81960,-1,-129.625,58.77585424021217
683,,82080,-1,-123.61666666666666,132.3967637654167
684,,82200,-1,-114.56666666666666,110.7443552612151
685,,82320,-1,-131.40833333333333,86.25509606523097
686,,82440,-1,-155.80833333333334,136.75740661437274
687,,82560,-1,-124.39166666666667,129.92127717925533
688,,82680,-1,-129.44166666666666,85.22429190410182
689,,82800,-1,-110.025,61.2797495779261
690,,82920,-1,-133.25,118.15803330003988
691,,83040,-1,-127.7,58.72131924040308
692,,83160,-1,-106.55,42.18211508842739
693,,83280,-1,-141.79166666666666,202.75596562671646
694,,83400,-1,-141.74166666666667,114.82512035216375
695,,83520,-1,-151.13333333333333,191.9413075800922
696,,83640,-1,-124.86666666666666,113.65363561667918
697,,83760,-1,-122.66666666666667,110.40435780449168
698,,83880,-1,-140.425,142.19855030320574
699,,84000,-1,-131.48333333333332,140.84234586547075
700,,84120,-1,-133.425,139.47202004344814
701,,84240,-1,-128.19166666666666,129.25970600779743
702,,84360,-1,-142.91666666666666,153.12683105481182
703,,84480,-1,-121.125,165.2074232845889
704,,84600,-1,-152.70833333333334,190.52696203920559
705,,84720,-1,-138.21666666666667,94.19051467932191
706,,84840,-1,-127.68333333333334,59.242296733180616
707,,84960,-1,-114.625,78.2194628912779
708,,85080,-1,-120.025,70.00410255835011
709,,85200,-1,-124.43333333333334,104.2628675778465
710,,85320,-1,-121.85,90.2624552808826
711,,85440,-1,-124.16666666666667,120.19535025208849
712,,85560,-1,-129.09166666666667,78.79265996200972
713,,85680,-1,-170.43333333333334,173.9671776194834
714,,85800,-1,-135.95833333333334,89.19999961073741
715,,85920,-1,-114.63333333333334,76.64343126162578
716,,86040,-1,-112.60833333333333,111.73646792291626
717,,86160,-1,-139.34166666666667,117.9832259146283
718,,86280,-1,-107.95,50.601029304418965
719,,86400,-1,-139.15,205.8254782576734
720,,86520,-1,-116.44166666666666,69.58230089054415
721,,86640,-1,-142.15833333333333,72.35076546857599
722,,86760,-1,-120.65833333333333,68.62779998335628
723,,86880,-1,-109.28333333333333,105.57502729759955
724,,87000,-1,-146.88333333333333,126.25339489384918
725,,87120,-1,-130.08333333333334,147.96449930829877
726,,87240,-1,-104.05,49.47269448898048
727,,87360,-1,-134.99166666666667,149.42894051651737
728,,87480,-1,-127.40833333333333,72.35427836156077
729,,87600,-1,-161.54166666666666,96.448163610765
730,,87720,-1,-123.55,104.05189810858812
731,,87840,-1,-142.91666666666666,90.71600220223307
732,,87960,-1,-129.125,134.41698568881338
733,,88080,-1,-141.15,185.01439808836497
734,,88200,-1,-121.45833333333333,101.07900341097331
735,,88320,-1,-117.55,63.796923907034895
736,,88440,-1,-150.75,188.27224304182494
737,,88560,-1,-131.56666666666666,119.30079165239805
738,,88680,-1,-127.64166666666667,90.21703422241772
739,,88800,-1,-144.44166666666666,124.4498423618483
740,,88920,-1,-133.95833333333334,134.68119120311079
741,,89040,-1,-123.575,115.40123212080535
742,,89160,-1,-146.15,137.00958908047278
743,,89280,-1,-127.2,133.44877918762188
744,,89400,-1,-120.675,88.59920640163772
745,,89520,-1,-146.55,186.22436512622795
746,,89640,-1,-130.90833333333333,108.31943468535809
747,,89760,-1,-113.44166666666666,84.12845295868826
748,,89880,-1,-111.48333333333333,72.8124283499886
749,,90000,-1,-110.44166666666666,49.78483635159962
750,,90120,-1,-135.775,85.69212940326939
751,,90240,-1,-118.11666666666666,79.43940912558591
752,,90360,-1,-123.60833333333333,109.40553732431565
753,,90480,-1,-115.71666666666667,63.383775964796826
754,,90600,-1,-109.01666666666667,75.22765264330812
755,,90720,-1,-143.41666666666666,139.8830811388171
756,,90840,-1,-122.40833333333333,63.286714750324094
757,,90960,-1,-129.44166666666666,146.9211123831047
758,,91080,-1,-119.19166666666666,83.22212204229248
759,,91200,-1,-104.15,39.43869715562792
760,,91320,-1,-104.25,44.33964554060696
761,,91440,-1,-114.46666666666667,74.0686543387657
762,,91560,-1,-122.01666666666667,135.04425097804878
763,,91680,-1,-117.46666666666667,63.8341514307889
764,,91800,-1,-121.43333333333334,146.35554501130306
765,,91920,-1,-118.28333333333333,75.3594921397136
766,,92040,-1,-98.5,45.16008562141278
767,,92160,-1,-113.66666666666667,93.14677784133073
768,,92280,-1,-124.94166666666666,62.324860720974655
769,,92400,-1,-101.11666666666666,43.74760628372203
770,,92520,-1,-111.29166666666667,68.99255948208392
771,,92640,-1,-101.3,41.04014294971855
772,,92760,-1,-148.025,125.28763323515483
773,,92880,-1,-107.375,71.39620233831302
774,,93000,-1,-128.05,97.66079476091382
775,,93120,-1,-124.29166666666667,62.74065612149394
776,,93240,-1,-108.03333333333333,78.81338013871051
777,,93360,-1,-134.63333333333333,164.88359193348768
778,,93480,-1,-129.55833333333334,101.15934590480946
779,,93600,-1,-116.5,75.64764812382911
780,,93720,-1,-111.95833333333333,51.93463774035804
781,,93840,-1,-114.48333333333333,54.70374504750312
782,,93960,-1,-116.375,56.21447952559317
783,,94080,-1,-144.35,154.4064792466085
784,,94200,-1,-106.15833333333333,49.64574433479224
785,,94320,-1,-118.59166666666667,76.73574740989727
786,,94440,-1,-130.24166666666667,147.35309044566688
787,,94560,-1,-128.74166666666667,90.80624940253593
788,,94680,-1,-131.025,101.19868761500814
789,,94800,-1,-117.58333333333333,109.3646487165249
790,,94920,-1,-113.56666666666666,62.901210021924236
791,,95040,-1,-124.88333333333334,124.00364129958264
792,,95160,-1,-145.73333333333332,124.31510590252319
793,,95280,-1,-106.10833333333333,48.74368263910947
794,,95400,-1,-109.075,50.00969281049425
795,,95520,-1,-126.14166666666667,60.33480143241452
796,,95640,-1,-125.01666666666667,146.67986588334324
797,,95760,-1,-122.06666666666666,56.74471096254013
798,,95880,-1,-125.43333333333334,84.19498533496848
799,,96000,-1,-135.68333333333334,84.08893935722
800,,96120,-1,-126.65833333333333,65.47703106603278
801,,96240,-1,-102.55,44.903572612135584
802,,96360,-1,-114.26666666666667,74.59253015922945
803,,96480,-1,-123.99166666666666,116.05074291255336
804,,96600,-1,-112.5,74.1505225875044
805,,96720,-1,-168.58333333333334,102.6776982709596
806,,96840,-1,-124.39166666666667,100.75161668126665
807,,96960,-1,-137.75,95.36650792250566
808,,97080,-1,-118.09166666666667,144.55189355575928
809,,97200,-1,-127.08333333333333,145.47695025520554
810,,97320,-1,-135.225,97.48978258429615
811,,97440,-1,-112.5,64.52841751249342
812,,97560,-1,-112.525,105.79043454711142
813,,97680,-1,-119.28333333333333,112.22449103867162
814,,97800,-1,-122.175,116.51285068609386
815,,97920,-1,-111.675,73.05753012751892
816,,98040,-1,-126.04166666666667,59.655594293876206
817,,98160,-1,-127.35833333333333,107.63129933816754
818,,98280,-1,-98.81666666666666,36.170426071892244
819,,98400,-1,-97.475,34.04603807101986
820,,98520,-1,-108.78333333333333,43.01960470400546
821,,98640,-1,-113.98333333333333,107.21667962070497
822,,98760,-1,-117.85833333333333,95.16996163297652
823,,98880,-1,-106.325,44.96631378042901
824,,99000,-1,-102.49166666666666,38.95852406370423
825,,99120,-1,-156.76666666666668,97.56790228120904
826,,99240,-1,-114.66666666666667,80.23541750512813
827,,99360,-1,-112.1,72.77904918312686
828,,99480,-1,-106.45,54.90732343382499
829,,99600,-1,-111.06666666666666,108.48538560049869
830,,99720,-1,-116.01666666666667,83.82233029184738
831,,99840,-1,-111.60833333333333,78.95339298528523
832,,99960,-1,-109.74166666666666,72.99959997987811
833,,100080,-1,-102.33333333333333,40.47722267591436
834,,100200,-1,-124.63333333333334,115.5091578860982
835,,100320,-1,-132.14166666666668,115.54236566683622
836,,100440,-1,-112.85833333333333,110.87645495725812
837,,100560,-1,-128.575,117.43563219199415
838,,100680,-1,-127.94166666666666,114.82140449652913
839,,100800,-1,-103.93333333333334,43.45970036200843
840,,100920,-1,-99.60833333333333,42.76998476995546
841,,101040,-1,-118.40833333333333,82.66906876550357
842,,101160,-1,-118.34166666666667,107.45793718422522
843,,101280,-1,-108.9,74.34159894253912
844,,101400,-1,-128.35833333333332,116.92674315095279
845,,101520,-1,-103.49166666666666,46.705637745589364
846,,101640,-1,-114.85,50.26739334134339
847,,101760,-1,-110.9,107.37546274638358
848,,101880,-1,-114.65,108.11233740882678
849,,102000,-1,-119.125,60.77795138864093
850,,102120,-1,-105.98333333333333,47.232754054316544
851,,102240,-1,-99.96666666666667,68.38249451106296
852,,102360,-1,-146.525,83.47574123660118
853,,102480,-1,-113.525,47.41377480929637
854,,102600,-1,-110.98333333333333,85.18215612569468
855,,102720,-1,-110.725,71.3372229274451
856,,102840,-1,-102.21666666666667,43.26645801182354
857,,102960,-1,-112.7,61.35465209202424
858,,103080,-1,-120.875,104.16633833281588
859,,103200,-1,-105.08333333333333,71.67630749107795
860,,103320,-1,-115.74166666666666,108.63091148727214
861,,103440,-1,-120.25,58.41778410723912
862,,103560,-1,-151.2,84.31988693857062
863,,103680,-1,-134.88333333333333,88.23341990928884
864,,103800,-1,-105.69166666666666,43.41002108448642
865,,103920,-1,-99.325,38.91275765521294
866,,104040,-1,-117.76666666666667,54.929459814889455
867,,104160,-1,-112.45833333333333,45.37728797414946
868,,104280,-1,-100.68333333333334,34.944475799314674
869,,104400,-1,-112.84166666666667,74.46307763284804
870,,104520,-1,-132.99166666666667,71.1960317051137
871,,104640,-1,-124.04166666666667,113.77268241493162
872,,104760,-1,-104.41666666666667,45.605844532861745
873,,104880,-1,-125.025,83.04661968838145
874,,105000,-1,-122.93333333333334,79.16193670080479
875,,105120,-1,-103.71666666666667,53.51435684831584
876,,105240,-1,-103.10833333333333,52.63170714713919
877,,105360,-1,-106.975,50.75175900071511
878,,105480,-1,-124.21666666666667,62.033483342107715
879,,105600,-1,-124.55,71.62272102249862
880,,105720,-1,-115.21666666666667,58.03392446568549
881,,105840,-1,-135.825,76.91495980410227
882,,105960,-1,-110.65833333333333,106.97542520234366
883,,106080,-1,-106.85,54.29328534297158
884,,106200,-1,-105.66666666666667,47.58279334194475
885,,106320,-1,-112.09166666666667,73.5942701385252
886,,106440,-1,-108.575,44.92672970144463
887,,106560,-1,-136.125,83.95262180738213
888,,106680,-1,-111.025,74.48618020590575
889,,106800,-1,-101.58333333333333,45.22325790514828
890,,106920,-1,-105.88333333333334,47.06027754085416
891,,107040,-1,-121.75833333333334,69.37074261210958
892,,107160,-1,-104.025,69.51540147094502
893,,107280,-1,-125.5,82.02438661763951
894,,107400,-1,-96.85833333333333,39.800396948048416
895,,107520,-1,-107.56666666666666,72.92904466366987
896,,107640,-1,-99.46666666666667,43.303181817916744
897,,107760,-1,-105.31666666666666,46.057931516249795
898,,107880,-1,-110.85833333333333,48.434542741266334
899,,108000,-1,-104.00833333333334,44.43712708860564
900,,108120,-1,-118.89166666666667,79.46212890777315
901,,108240,-1,-109.375,72.01331618758668
902,,108360,-1,-119.46666666666667,144.33577365142554
903,,108480,-1,-103.18333333333334,47.172199322152544
904,,108600,-1,-123.25,118.01138716242598
905,,108720,-1,-109.91666666666667,55.83809681172484
906,,108840,-1,-108.26666666666667,57.28535783446083
907,,108960,-1,-114.50833333333334,66.93205458190833
908,,109080,-1,-118.84166666666667,146.4290497040195
909,,109200,-1,-115.80833333333334,76.50025009036825
910,,109320,-1,-124.60833333333333,78.43556759461161
911,,109440,-1,-106.425,73.81188505247647
912,,109560,-1,-121.375,80.74033094845888
913,,109680,-1,-123.65,57.47385637545707
914,,109800,-1,-133.93333333333334,77.82113394759092
915,,109920,-1,-136.00833333333333,77.5460611328662
916,,110040,-1,-112.65,49.81091747799874
917,,110160,-1,-119.94166666666666,58.17162765377026
918,,110280,-1,-120.775,109.1526807198675
919,,110400,-1,-108.88333333333334,67.56233952596833
920,,110520,-1,-106.75833333333334,42.99166505136652
921,,110640,-1,-107.24166666666666,75.43518142897399
922,,110760,-1,-103.56666666666666,45.380563631973054
923,,110880,-1,-111.86666666666666,61.08585942934929
924,,111000,-1,-110.14166666666667,52.33343351901239
925,,111120,-1,-115.28333333333333,80.46512529592488
926,,111240,-1,-131.31666666666666,67.28124841951798
927,,111360,-1,-96.29166666666667,31.598363837740433
928,,111480,-1,-107.625,57.444765137187794
929,,111600,-1,-114.36666666666666,144.08353672628795
930,,111720,-1,-105.7,44.597197221350136
931,,111840,-1,-111.01666666666667,48.38852882886834
932,,111960,-1,-113.9,79.3881183385356
933,,112080,-1,-111.9,76.39430607054429
934,,112200,-1,-99.2,41.40120771185305
935,,112320,-1,-111.2,47.76183971889414
936,,112440,-1,-131.61666666666667,94.1204178462652
937,,112560,-1,-103.86666666666666,40.862968837594536
938,,112680,-1,-114.95,63.75694079862993
939,,112800,-1,-112.88333333333334,68.07583802071204
940,,112920,-1,-105.0,43.6380949782794
941,,113040,-1,-100.24166666666666,41.53853548881514
942,,113160,-1,-126.25833333333334,70.60789566723793
943,,113280,-1,-111.80833333333334,75.57449920810296
944,,113400,-1,-117.2,62.46727143072603
945,,113520,-1,-106.04166666666667,60.31837694452846
946,,113640,-1,-104.20833333333333,45.26107522535844
947,,113760,-1,-106.48333333333333,41.79951820562316
948,,113880,-1,-108.64166666666667,73.75836628628798
949,,114000,-1,-97.35,35.94895686942807
950,,114120,-1,-103.66666666666667,43.50753446881995
951,,114240,-1,-104.25833333333334,44.13775704793145
952,,114360,-1,-112.6,76.34269229380547
953,,114480,-1,-98.61666666666666,38.54352157698561
954,,114600,-1,-122.3,72.28757385148108
955,,114720,-1,-107.7,78.51991254877113
956,,114840,-1,-111.175,47.18362401299841
957,,114960,-1,-113.625,74.86688882053713
958,,115080,-1,-136.81666666666666,71.55312517439208
959,,115200,-1,-133.23333333333332,71.89874052366208
960,,115320,-1,-103.475,45.6926256814671
961,,115440,-1,-104.61666666666666,40.00982865358072
962,,115560,-1,-107.81666666666666,45.51428042078906
963,,115680,-1,-104.98333333333333,72.40671968509245
964,,115800,-1,-109.99166666666666,63.829916684019636
965,,115920,-1,-118.54166666666667,53.59056133209363
966,,116040,-1,-114.175,57.24925945663693
967,,116160,-1,-110.78333333333333,55.10901065665719
968,,116280,-1,-111.125,49.43001154831614
969,,116400,-1,-105.80833333333334,49.83828779719018
970,,116520,-1,-123.18333333333334,85.28930993324363
971,,116640,-1,-123.15,56.51513809001384
972,,116760,-1,-108.31666666666666,71.79821067098786
973,,116880,-1,-100.30833333333334,43.35911973148081
974,,117000,-1,-110.78333333333333,73.07680700620563
975,,117120,-1,-116.11666666666666,79.13966381586977
976,,117240,-1,-100.39166666666667,39.14466669363217
977,,117360,-1,-124.475,60.264273897005786
978,,117480,-1,-102.54166666666667,40.09569715761974
979,,117600,-1,-112.025,53.103117061681665
980,,117720,-1,-108.05,50.15058158519533
981,,117840,-1,-118.6,57.52411088694317
982,,117960,-1,-115.075,55.85728279881386
983,,118080,-1,-125.35,146.23529270779107
984,,118200,-1,-121.575,77.07568385468058
985,,118320,-1,-97.9,35.11372001559124
986,,118440,-1,-104.90833333333333,48.118949114552464
987,,118560,-1,-105.025,45.11789417736603
988,,118680,-1,-115.24166666666666,53.015248723572185
989,,118800,-1,-99.99166666666666,36.52088348541907
990,,118920,-1,-100.55,43.70103927063215
991,,119040,-1,-106.025,43.49817285434719
992,,119160,-1,-125.83333333333333,77.86070182633142
993,,119280,-1,-124.10833333333333,59.017906298757225
994,,119400,-1,-108.61666666666666,57.570562983370436
995,,119520,-1,-118.84166666666667,75.66405970178678
996,,119640,-1,-114.13333333333334,108.44460439423541
997,,119760,-1,-95.51666666666667,29.91821723001259
998,,119880,-1,-103.1,45.27736741463664
999,,120000,-1,-123.41666666666667,59.93073548318554
1000,,120120,-1,-116.05833333333334,76.95889550417301
1001,,120240,-1,-111.15833333333333,49.900233104554616
1002,,120360,-1,-107.10833333333333,46.51949337523882
1003,,120480,-1,-112.50833333333334,56.68406534370033
1004,,120600,-1,-115.91666666666667,55.69329452955316
1005,,120720,-1,-108.575,48.65519199770291
1006,,120840,-1,-96.25,33.54828609631198
1007,,120960,-1,-113.5,51.55078402248925
1008,,121080,-1,-114.2,66.37451820289671
1009,,121200,-1,-94.45,36.144582351070724
1010,,121320,-1,-132.68333333333334,65.41406364247847
1011,,121440,-1,-104.48333333333333,42.458800291838465
1012,,121560,-1,-102.775,43.38096020529437
1013,,121680,-1,-118.075,66.09137141110025
1014,,121800,-1,-108.28333333333333,61.49772127666376
1015,,121920,-1,-99.95833333333333,42.34587658661572
1016,,122040,-1,-90.43333333333334,21.665153793335712
1017,,122160,-1,-98.225,34.877514843616176
1018,,122280,-1,-106.11666666666666,51.501971375429456
1019,,122400,-1,-102.75833333333334,50.698454255419755
1020,,122520,-1,-101.58333333333333,45.60109343230951
1021,,122640,-1,-125.96666666666667,146.8608146814149
1022,,122760,-1,-106.175,50.391080973389194
1023,,122880,-1,-101.625,36.68743256666148
1024,,123000,-1,-112.2,53.74051854358435
1025,,123120,-1,-114.08333333333333,51.90256630349687
1026,,123240,-1,-114.40833333333333,96.73292233716961
1027,,123360,-1,-97.7,35.67739713973914
1028,,123480,-1,-117.7,64.96352822930724
1029,,123600,-1,-103.46666666666667,43.47411745957459
1030,,123720,-1,-113.26666666666667,54.749540840286706
1031,,123840,-1,-146.55,93.4088548621953
1032,,123960,-1,-118.99166666666666,52.418745984194956
1033,,124080,-1,-121.15833333333333,63.89939955812486
1034,,124200,-1,-116.34166666666667,56.66884738451002
1035,,124320,-1,-113.80833333333334,49.41816397394338
1036,,124440,-1,-112.54166666666667,73.40922919194531
1037,,124560,-1,-99.23333333333333,36.300994782818584
1038,,124680,-1,-112.34166666666667,71.62605389955684
1039,,124800,-1,-110.89166666666667,48.37092719002006
1040,,124920,-1,-107.2,50.558645815198275
1041,,125040,-1,-116.25,68.12675074202987
1042,,125160,-1,-98.71666666666667,38.96776089139443
1043,,125280,-1,-106.06666666666666,50.601339464045374
1044,,125400,-1,-107.6,45.548765076563825
1045,,125520,-1,-94.18333333333334,34.11035603579782
1046,,125640,-1,-106.625,63.06769676308149
1047,,125760,-1,-111.30833333333334,58.71921829539476
1048,,125880,-1,-97.79166666666667,34.1537933064868
1049,,126000,-1,-103.425,43.82857943169046
1050,,126120,-1,-109.01666666666667,50.61159013067616
1051,,126240,-1,-102.41666666666667,43.53706913526551
1052,,126360,-1,-102.75,42.21260672674298
1053,,126480,-1,-104.23333333333333,55.0235909002271
1054,,126600,-1,-108.79166666666667,74.25046529970182
1055,,126720,-1,-114.325,46.50809293373932
1056,,126840,-1,-115.375,51.74473604467737
1057,,126960,-1,-119.01666666666667,56.563236489987226
1058,,127080,-1,-125.15,79.70117627739255
1059,,127200,-1,-101.74166666666666,40.37150311654111
1060,,127320,-1,-98.425,35.695392443096445
1061,,127440,-1,-117.725,78.97668036621106
1062,,127560,-1,-116.66666666666667,76.93312391652607
1063,,127680,-1,-110.35,51.84024337648632
1064,,127800,-1,-99.675,54.97577686278446
1065,,127920,-1,-98.56666666666666,41.169311655919415
1066,,128040,-1,-101.0,39.42841614876256
1067,,128160,-1,-95.3,32.86984433590562
1068,,128280,-1,-97.4,32.60915004514326
1069,,128400,-1,-98.65833333333333,39.22169804103619
1070,,128520,-1,-118.01666666666667,55.21654089934365
1071,,128640,-1,-108.35833333333333,75.18585813761048
1072,,128760,-1,-106.05833333333334,44.9830145412935
1073,,128880,-1,-114.25,148.41660116038233
1074,,129000,-1,-101.175,46.828528074953056
1075,,129120,-1,-93.31666666666666,31.776297071174856
1076,,129240,-1,-108.2,50.2428436031773
1077,,129360,-1,-106.11666666666666,43.504249473151724
1078,,129480,-1,-103.41666666666667,47.186259181625694
1079,,129600,-1,-95.86666666666666,39.20308944741756
1080,,129720,-1,-103.53333333333333,50.17451765809236
1081,,129840,-1,-109.41666666666667,72.59184795064036
1082,,129960,-1,-91.39166666666667,26.84781053560151
1083,,130080,-1,-99.38333333333334,39.690507541336494
1084,,130200,-1,-105.9,44.24786247191307
1085,,130320,-1,-99.60833333333333,45.90375725967925
1086,,130440,-1,-112.54166666666667,51.8801336147941
1087,,130560,-1,-102.00833333333334,43.70974258929264
1088,,130680,-1,-99.375,36.534472876084216
1089,,130800,-1,-104.58333333333333,38.41605205582109
1090,,130920,-1,-130.98333333333332,145.7087267652681
1091,,131040,-1,-107.725,47.009566845483704
1092,,131160,-1,-98.63333333333334,38.66672413788832
1093,,131280,-1,-101.375,35.61625623691145
1094,,131400,-1,-98.375,37.713627620971884
1095,,131520,-1,-104.55833333333334,42.21903122079215
1096,,131640,-1,-96.46666666666667,34.348443277033034
1097,,131760,-1,-96.15833333333333,31.364788068079715
1098,,131880,-1,-99.78333333333333,68.44342960106219
1099,,132000,-1,-101.46666666666667,41.05036202303486
1100,,132120,-1,-97.76666666666667,38.07618094761548
1101,,132240,-1,-105.85,44.50817340669015
1102,,132360,-1,-109.20833333333333,48.10282317309684
1103,,132480,-1,-116.36666666666666,59.62968127441978
1104,,132600,-1,-99.675,37.112478247439455
1105,,132720,-1,-112.98333333333333,60.863780052032766
1106,,132840,-1,-115.91666666666667,112.50441349367392
1107,,132960,-1,-104.48333333333333,41.59226357015075
1108,,133080,-1,-113.46666666666667,55.15734060143058
1109,,133200,-1,-112.63333333333334,49.92476562010304
1110,,133320,-1,-114.075,50.17854164547497
1111,,133440,-1,-122.30833333333334,66.49082591271939
1112,,133560,-1,-133.0,77.09150407146043
1113,,133680,-1,-99.34166666666667,40.65802418410855
1114,,133800,-1,-115.81666666666666,51.93906418957593
1115,,133920,-1,-103.725,46.91303345908611
1116,,134040,-1,-111.80833333333334,49.680025468547775
1117,,134160,-1,-106.51666666666667,46.050512724857064
